label,filename,author,poem
BartolomeoZacco_4,Nel bel sen d Adria ove in sicuro stato.txt,BartolomeoZacco,Nel bel sen d Adria ove in sicuro stato scherzan ninfe e tritoni in dolce foco nobil schiera obliando il riso e l gioco ferir l aria si sente in ciascun lato estor i tuoi e l tuo valor pregiato se non co l dir co l core in ogni loco essaltai sempre hor vile augello e roco piango te fra quei cigni e accuso il fato la tua morte immatura una sirena piange e si n arde il freddo petto mio ch anch io ti sacro questa secca vena non puo la lingua oprar quanto il disio mi sprona e poi che l corso altri m affrena t honorero in silentio humile e pio
BartolomeoZacco_5,Non spegne il mio desir forza doblio.txt,BartolomeoZacco,Non spegne il mio desir forza d oblio percio che l cor quanto piu vede e ntende di voi tanto piu allor forma e accende l antico foco ov arde il pensier mio l alma che n preda al destin aspro e rio cadea mesta al suo fin lieta riprende l usato ardire amor tordisce e tende lacci ogn hor novi in quel bel guardo pio onde parmel sentir mentre che move da gli occhi e per li miei nel core arriva a colmarlo di gratie dolci e nove infinito e il valore onde deriva quel vivo incendio che ne l alma piove l esca e immortale il foco eterno viva
CelioMagno_1,"CelioMagno_A che da gli occhi Amor vaghi, e sereni.txt",CelioMagno,A che da gli occhi Amor vaghi e sereni Dove come in tuo ciel ti giri e movi Folgorando in me piovi Si minaccioso eterne fiamme e strali Ben Giove irato al mio pensier rinovi Allhor che sovra i mostri empi terreni Tra si spessi baleni Fulminando atterro lor posse frali Benche per tante tue piaghe mortali Saette a ministrar sarebbon manchi D Ethna gl incudi allhor bastanti e forti Non cerco insidie ond io voglia deporti Del regno tuo ne che tua gloria manchi Ma se quest occhi stanchi Non vedi mai pur nel tuo nido intenti I miei desiri ardenti N incolpa solo e non inganno od arte Ch acquetar non si sanno in altra parte Anzi io t adoro Amor nel santo lume Di quel bel ciglio ond hai cura e governo E prego il ciel ch eterno Duri l tuo seggio in si gradito loco Ma lasso altro nemico occulto scerno Ch indi scacciarti e non invan presume Et gia suo rio costume Opra in te sordamente a poco a poco C hor un stral ti rintuzza hor del tuo foco Un carbon spegne hor un lacciuol ti solve Et l or del vago crin ti fura il ladro Hor un spirito ardense almo e leggiadro Di quel bel viso estingue e n fumo solve Perch al fin ombra e polve Rimanga il corpo in cui tu regni e vivi E te non sol privi D ogni tuo ben ma l secol nostro indegno Che non have dal ciel piu caro pegno Deh perche mentre a far oltraggio intende Al bel volto leggiadro a l avrea testa Et al tuo mal s appresta Non e l crudel ne le tue forze colto Perche dentro il suo cor fiamma non desta Il bel guardo divin ch un ghiaccio accende Perche s ogni alma prende Et lui quel vago crin non tiene involto Tal che d ogni altra cura in tutto sciolto Fermasse il corso e in un col ciel si stesse Immoto a contemplar l alta beltade E chiudendo al morir tutte le strade Sol una faccia sempre il mondo havesse Ne piu tornar potesse In braccio al suo Titon la bella Aurora E tal di fosse allhora Ch anch io mi ritrovassi intento e fiso Al eterno piacer del vago viso Ma stolto che bram io se nulla vale Dal suo corso fatal punto ritrarlo Ecco mentre hor ti parlo Ch ei pur sen vola al tuo danno passando E gia mi par di vincitor mirarlo Rotto a te l arco e spennacchiate l ale Et con doglia immortale Dal tuo nido gentil tenerti in bando Ne cio tanto devria dolerti quando Potessi altrove riparar tuo stato E n si begli occhi haver si caro albergo Ma come nulla s io mi volgo a tergo Donna veggio simil nel tempo andato Cosi non fa beato Altra di tai bellezze il secol nostro Ne di si nobil mostro Di si raro miracol di natura Si vantera giamai l eta futura Misero che farai tosto al tuo danno Giungera l tuo nemico empio e avaro Ne v ha schermo o riparo Che te dal suo furor difenda e copra Ma qual gratia hor m inspira e l modo chiaro Mi mostra da temprar tuo duro affanno Et con illustre inganno Farti a quel crudo rimaner di sopra Qual destin vuol ch io per tuo ben lo scopra Ne perche cosi pronto a miei martiri Ti provi Amor cio ti nascondo e taccio Ma come tuo fedel palese il faccio Perche tu quinci a tua salute aspiri Non ha se dritto miri Piu bel don da natura humana mente Od arte piu possente A cose oprar meravigliose e nove Di quella che le Muse al canto move Leva questa di terra alto e sublime Nostro intelletto a piu beata forte E con soavi scorte La via gl insegna onde sen poggi a Dio Questa con voci ognihor leggiadre e score Vaghi pensier tessendo in versi e n rime Di qual tormento opprime Piu l alma induce dilettoso oblio Questa col canto suo frenar s udio Spesso i fiumi nel corso e i monti e i sassi Seguaci far di sua rara dolcezza Questa di morte anchor le leggi sprezza Et ne l Inferno aperta strada fassi Quinci a gli spirti lassi Da le cure del mondo have ristoro Giove nel sommo choro Mentre Febo cantando in dolci note L harmonia tempra a le celesti rote Di quei ch a tal favor degnan le stelle Un te ne scegli e tel procaccia amico Che del Tempo nemico Ei sol darti potra vittoria e palma E lodando i begli occhi e l cor pudico E gli atti e le parole e queste e quelle Doti pregiate e belle Di cosi gloriosa e nobil alma fara soggetto a la tua dolce salma Per fama eterna ogni cor empio e duro Et rinovando andra le tue faville Sempre ne gli altrui petti a mille a mille E saria pronto anchor con pie sicuro Scender nel regno oscuro Poi ch ella fosse estinta e lieto duce Qua su tornarla in luce Se non che come sua cara e diletta Per darle ampia corona il ciel l aspetta Ma pria che sovra alcun sentenza cada Ch a tanta impresa dar debbia di piglio Apra la mente il ciglio Et al deliberar spatio consenta Perche s al ver si mira ogni consiglio Che prenda frettoloso incerta strada Raro avvien che non vada In precipitio e del su error si penta Quanti ne sono al tuo pensier rammenta Quei pero che t apriro i petti suoi E che l bel guardo di tua donna infiamma Che chi non arde a l amorosa fiamma Scema gratia cantando a pregi tuoi Colui s elegga poi Che n amar primo ha piu per te sofferto Ne curar ch altri a merto Di prove e di valor gli vada innanzi Sol che n cio glorioso ogni altro avanzi Scalda ogni fredda lingua ardente voglia E concetti e parole in copia fonde Ne mai deriva altronde Soave fiume d eloquenza rara Quinci altri col suo dir ne petti infonde Allegrezza timor speranza e doglia E come al vento foglia Le menti a suo voler volge e prepara Ma non si tenga in ria prigione amara Qualunque havrai per si bel vanto eletto Ne merce lagrimando indarno chieda Ch ingegno in cui gran duol continuo fieda Par che l canto e le rime haggia in dispetto Et dal gravoso affetto Che respirar nol lascia oppresso e stanco Sul cominciar vien manco O se descrive pur suo duro scempio E di tua crudeltate indegno essempio Fa ch anzi lieto ognihor gridando ei chiami Te Signor grato e se felice amante Et che d haver si vante Quanto puote venir d honesto dono Volgi pietoso in lui le luci sante Con cui da morte a vita altrui richiami Rendi a lui dolci gli hami Ove i cor presi a tanto stratio sono Da quel saggio parlar cortese suono Molti talhor per consolar sua speme E rinverdirla a piu soave frutto Tal che sempre lontan da doglia e lutto Con l ardor sente il refrigerio insieme Et cio fecondo seme In lui sara del tuo sperato honore Che dolcezza e stupore versando in cantar lei sua gran beltate Portera viva anchor per ogni etate Deh t havess io Canzon piu ch altra adorna Onde tua vista a pien cara e gradita Fosse ad Amor che n que begli occhi hai Pur ti rassetta e ripolisci e orna Et a lo specchio torna Fin ch ogni macchia tua l arte correggia Indi perch ei ti veggia Movi sicura ove l mio cor comprenda Ch a suo poeta me destini e prenda
CelioMagno_2,CelioMagno_Al saettar di duo be lumi ardenti.txt,CelioMagno,Al saettar di duo be lumi ardenti Che d angelo parean dal cielo disceso Fu l cor nel primo incontro a morte offeso Tal ch eran senza fine i miei tormenti Ma poi che gli occhi a piu bel segno intenti Hebber oltre passando il guardo steso A quel che copre il fral corporeo peso Primiero ardor de le piu nobil menti Qual sotto vista dilettosa e vaga Di ricco prato in cui natura splende Scopersi entro un bel sen brutt angue ascoso Ch a strana guisa in me crudo e pietoso Mordendo hor sana l amorosa piaga Et con mortal venen vita mi rende
CelioMagno_3,CelioMagno_Benche per novo sdegno Amor sospinto.txt,CelioMagno,Benche per novo sdegno Amor sospinto Del vostro cor mi sembri e n fuga volto Deh sia nel perseguirlo il fren raccolto E l vano ardor de la vendetta estinto Spesso ov altri piu la caccia e tien per vinto Piu riman preso e ne suoi lacci anvolto Che n nove insidie del nemico e colto Et da certa vittoria un perder finto Cessi adunque il furor ne di man v esca Dardo che poi con doppio aspro tormento Rivolto in voi le vostre piaghe accresca Ch un solo sguardo a raddolcirvi intento Di qui begli occhi onde l crudel v invesca Mille sdegni po far di nebbia al vento
CelioMagno_4,CelioMagno_Con le chiome d_or fin su_l collo sparse.txt,CelioMagno,Con le chiome d or fin su l collo sparse Novella sposa il guardo in se raccolto E tutta foco per vergogna il volto Quasi casta Diana al fin comparse Saldo e verace amor subito m arse Che fui dal lume de begli occhi colto Ne meno in me fu l suo pensier rivolto E l un ne l altro allhor sentio cangiarse Talche porgendo a me la mano in pegno Scritto in sua fronte offerse al guardo mio Ecco ch a te mi dono e tua divegno E col tuo core il mio giungendo annoda Ond al finir de le parole anch io Mi strinse a lei d indissolubil nodo
CelioMagno_5,CelioMagno_Ecco subito lampo ecco disserra.txt,CelioMagno,Ecco subito lampo ecco disserra Giove irato tonando al ciel le porte Treman le stelle e la celeste corte Trema con l aria il mar trema la terra Questi col braccio suo spezza ed atterra Qualunque muro adamantino e forte Questi gia spinse i rei giganti a morte Che lo sfidaro a temeraria guerra Questi a la mensa horribile raccolto Di Licaone il real tetto irato Arse e fe lui vestir ferigno volto Et questi d un fanciul nudo e alato L arco pur teme e n varie forme volto Va innanzi al carro suo preso e legato
CelioMagno_6,"CelioMagno_Fida mia cetra, a me fin da_prim_anni.txt",CelioMagno,Fida mia cetra a me fin da prim anni Trastullo sovr ogni altro amato e caro Mentre fortuna e l ciel non mi negaro Teco l hore passar vote d affanni Poi ch empia sorte e ria con gravi danni Il dolce stato mio cangia in amaro Et hoggi par che l mondo cieco avaro Fuor che l oro e l haver tutt altro danni Qui dove gia le Dee del sacro monte Mi t offersero in don con lieto volto E m assetar del bel Castalio fonte A questo verde lauro onde m e tolto Sperar corona a l infelice fronte T appendo e lascio ad altro fin rivolto
CelioMagno_7,"CelioMagno_Già dal chiaro valor, che_n te risplende.txt",CelioMagno,Gia dal chiaro valor che n te risplende Come in albergo di virtute eletto Nacque prima il desio dentro al mio petto Che teco in vero amor giunto mi rende Hor con novo legame il cor mi prende Per farmi eternamente a te soggetto Quel ver me si cortese e caldo affetto Che si pronta al mio ben l alma t accende Cosi mi stringe Amor con doppio nodo Et privo del mi cor che teco regna Del tuo piu degno assai mi vanto e godo Vera coppia d amici e d haver degna Vanto tra quei ch io piu col mondo lodo Si che ogn hor chiara in mille eta pervegna
CelioMagno_8,CelioMagno_Mentre ch_io leggo in fortunato stile.txt,CelioMagno,Mentre ch io leggo in fortunato stile De tuoi gesti famosi il chiaro essempio Di lor m accendo e d alta voglia m empio Bembo di farmi al tuo valor simile Qui ti veggio hor la tua cara e gentile Patria aitar col consiglio hor contra l empio Nemico armarti e far si crudo scempio Di lui che s oda il suon da Gange a Thile Cipri Creta Verona Istria il tuo nome Adora e Brescia e n un Cattaro e Zara Scosse per te da bellicose some O nobil vita in ogni parte rara Conservi il ciel le tue canute chiome Ne tolga al mondo mai luce si chiara
CelioMagno_9,"CelioMagno_Mentre ingrato dolor, che_l cor percote.txt",CelioMagno,Mentre ingrato dolor che l cor percote Turba Madonna il viso almo e sereno E l bel pianto ond ha l ciglio humido e pieno Scende rigando le vermiglie gote Amor ch offesa tal soffrir non puote Come fanciullo a sua nutrice in seno Che lamentar la sente anch ei non meno Piange e si lagna in dolorose note Ne cio men lasso a me tormento adduce Anzi si grave e rio l alma il sostiene Ch io scorgo presso il fil de la mia luce Sol un conforto in tanto mal mi viene Che mentre il duol Madonna a tal conduce Vendetta fa de le mie lunghe pene
CelioMagno_10,"CelioMagno_Nel novo seggio, in cui giustitia posto.txt",CelioMagno,Nel novo seggio in cui giustitia posto A guardia v ha de le sue leggi sante Vi mostrate ver lei si caldo amante Che null altro e per fede a voi preposto Stassi il rigor con la pieta composto Piange mesta la fraude a voi davante Ne soave parlar torvi e bastante Con sua fint arte dal camin proposto Tal suole accorto augel bench altri il chiami Ed alletti col suon de falsi accenti Non torcer punto a gl invescati rami Ne per qualunque via prender vi tenti Affetto lusinghier con suoi dolci hami Son meno al dritto i pensier vostri intenti
CelioMagno_11,"CelioMagno_Nero, e crespo ha_l bel crin Madonna, e tale.txt",CelioMagno,Nero e crespo ha l bel crin Madonna e tale Sparsa il collo di lui nel viso splende Qual lucente Diana allhor che stende La notte intorno lei piu fosca l ale In quell oscuro Amor nascosto assale Com huom ch al varco il suo nemico attende Et d improviso i cor ferisce e prende Tal ch a sua forza contrastar non vale Biondo a Venere il suo portar men giova Se talhor questo mira a l aura sciolto Et farlo anch essa tal con arte prova Hor qual l ostro e l avorio e del bel volto Se ne le chiome a si mirabil prova L hebeno a l or piu terso il pregio ha tolto
CelioMagno_12,"CelioMagno_Non dentro a l_alte, e ben guardate mura.txt",CelioMagno,Non dentro a l alte e ben guardate mura Tra nobil turba e marmi e bronzi e ori Ne tra purpurei manti e falsi honori Che serva e cieca ambition procura Ma tra questi be colli ove natura Spiega in piu vaghe pompe i suoi thesori Tra quest onde quest herbe e questi fiori Siede pace tranquilla e gioia pura Qui di lieto pastor povera verga Vince i piu ricchi scettri e humil tetto Quai piu splendon palagi eccelsi e ampi O bel fiume or fia mai che l tristo petto In te suo Lethe ogni aspra cura immerga Et sian questi i miei dolci Elisii campi
